,Year,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,2021,Precious Achiuwa,PF,21,MIA,8,0,15.1,2.9,4.9,.590,0.0,0.0,,2.9,4.9,.590,.590,1.5,2.8,.545,1.5,2.9,4.4,0.8,0.3,0.4,1.4,2.6,7.3
1,2021,Jaylen Adams,PG,24,MIL,1,0,1.0,0.0,1.0,.000,0.0,1.0,.000,0.0,0.0,,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2021,Steven Adams,C,27,NOP,9,9,31.1,4.4,6.7,.667,0.0,0.0,,4.4,6.7,.667,.667,1.4,3.0,.481,3.2,5.7,8.9,2.6,1.6,0.9,2.1,2.0,10.3
3,2021,Bam Adebayo,C,23,MIA,8,8,30.4,6.5,10.1,.642,0.0,0.0,,6.5,10.1,.642,.642,4.4,5.5,.795,1.1,7.9,9.0,5.0,1.0,1.0,3.4,2.6,17.4
4,2021,LaMarcus Aldridge,C,35,SAS,6,6,27.8,6.2,13.8,.446,1.3,4.5,.296,4.8,9.3,.518,.494,1.0,1.3,.750,0.8,3.7,4.5,2.0,0.5,0.8,1.0,2.2,14.7
5,2021,Ty-Shon Alexander,SG,22,PHO,2,0,2.5,0.0,1.5,.000,0.0,0.5,.000,0.0,1.0,.000,.000,0.0,0.0,,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.0
6,2021,Nickeil Alexander-Walker,SG,22,NOP,7,0,14.7,3.0,7.7,.389,1.0,3.6,.280,2.0,4.1,.483,.454,0.9,0.9,1.000,0.3,1.4,1.7,1.4,0.9,0.1,1.3,1.9,7.9
7,2021,Grayson Allen,SG,25,MEM,8,4,20.1,1.4,4.9,.282,1.1,3.9,.290,0.3,1.0,.250,.397,1.3,1.4,.909,0.8,1.8,2.5,1.8,0.9,0.1,0.9,0.8,5.1
8,2021,Jarrett Allen,C,22,BRK,10,3,25.1,3.5,5.2,.673,0.0,0.0,,3.5,5.2,.673,.673,4.3,5.7,.754,3.7,7.3,11.0,1.6,0.6,1.6,1.7,1.7,11.3
9,2021,Kyle Anderson,PF,27,MEM,9,9,30.4,5.2,12.6,.416,1.6,5.1,.304,3.7,7.4,.493,.478,2.1,2.4,.864,1.1,6.3,7.4,3.6,0.4,0.7,2.3,2.0,14.1
10,2021,Giannis Antetokounmpo,PF,26,MIL,9,9,31.3,9.7,18.3,.527,1.3,5.0,.267,8.3,13.3,.625,.564,6.4,10.3,.624,1.8,8.8,10.6,5.2,1.2,0.9,3.3,3.2,27.1
11,2021,Kostas Antetokounmpo,PF,23,LAL,1,0,8.0,0.0,2.0,.000,0.0,0.0,,0.0,2.0,.000,.000,0.0,0.0,,0.0,4.0,4.0,0.0,0.0,2.0,2.0,1.0,0.0
12,2021,Thanasis Antetokounmpo,SF,28,MIL,9,0,11.6,1.2,1.9,.647,0.1,0.6,.200,1.1,1.3,.833,.676,0.2,0.2,1.000,0.9,1.2,2.1,1.1,0.2,0.1,1.1,2.0,2.8
13,2021,Carmelo Anthony,PF,36,POR,8,0,23.9,3.6,9.1,.397,1.5,3.8,.400,2.1,5.4,.395,.479,3.4,3.9,.871,0.3,3.1,3.4,1.0,0.6,0.3,0.8,2.4,12.1
14,2021,Cole Anthony,PG,20,ORL,10,2,23.3,3.1,9.8,.316,0.5,2.9,.172,2.6,6.9,.377,.342,2.5,2.8,.893,1.1,3.2,4.3,3.3,0.5,0.2,1.5,1.7,9.2
15,2021,OG Anunoby,SF,23,TOR,8,8,34.5,4.1,9.3,.446,1.5,5.6,.267,2.6,3.6,.724,.527,2.5,3.6,.690,1.3,4.3,5.5,1.6,1.9,0.5,1.6,3.4,12.3
16,2021,Ryan Arcidiacono,PG,26,CHI,2,0,14.0,1.5,4.5,.333,0.5,2.5,.200,1.0,2.0,.500,.389,1.5,1.5,1.000,0.0,3.0,3.0,2.0,1.0,0.0,0.0,1.0,5.0
17,2021,D.J. Augustin,PG,33,MIL,9,0,17.7,1.8,5.1,.348,1.3,3.6,.375,0.4,1.6,.286,.478,0.9,0.9,1.000,0.6,0.9,1.4,2.8,0.3,0.0,0.9,0.7,5.8
18,2021,Deni Avdija,SF,20,WAS,10,10,23.5,2.5,5.6,.446,1.6,3.5,.457,0.9,2.1,.429,.589,0.5,0.8,.625,0.3,3.6,3.9,2.3,1.1,0.3,0.5,2.6,7.1
19,2021,Deandre Ayton,C,22,PHO,10,10,30.7,5.6,9.5,.589,0.1,0.4,.250,5.5,9.1,.604,.595,1.6,2.5,.640,2.9,8.8,11.7,1.9,0.3,1.0,1.7,3.5,12.9
20,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2021,Udoka Azubuike,C,21,UTA,4,0,4.5,0.8,1.0,.750,0.0,0.0,,0.8,1.0,.750,.750,0.5,1.0,.500,0.3,0.5,0.8,0.0,0.3,0.3,0.0,0.5,2.0
22,2021,Dwayne Bacon,SG,25,ORL,10,10,24.9,3.8,8.6,.442,0.7,2.2,.318,3.1,6.4,.484,.483,0.8,1.1,.727,0.3,2.7,3.0,1.0,0.4,0.1,0.8,1.6,9.1
23,2021,Marvin Bagley III,PF,21,SAC,10,10,25.7,4.8,11.8,.407,0.9,2.5,.360,3.9,9.3,.419,.445,2.2,3.7,.595,2.5,5.6,8.1,0.8,0.4,0.5,2.0,2.9,12.7
24,2021,LaMelo Ball,PG,19,CHO,10,0,24.9,4.7,10.8,.435,1.6,4.5,.356,3.1,6.3,.492,.509,1.8,2.5,.720,2.0,4.3,6.3,5.9,1.5,0.3,2.1,2.7,12.8
25,2021,Lonzo Ball,PG,23,NOP,9,9,33.4,4.8,12.1,.394,2.2,7.2,.308,2.6,4.9,.523,.486,0.7,1.1,.600,0.4,3.9,4.3,4.4,1.1,0.7,2.9,2.9,12.4
26,2021,Mo Bamba,C,22,ORL,3,0,7.3,1.7,3.7,.455,0.7,1.7,.400,1.0,2.0,.500,.545,0.0,0.0,,0.7,2.7,3.3,0.3,0.0,0.3,0.3,2.0,4.0
27,2021,Desmond Bane,SG,22,MEM,9,0,23.1,3.1,7.1,.438,2.1,4.3,.487,1.0,2.8,.360,.586,0.6,0.7,.833,0.6,2.3,2.9,1.0,0.8,0.0,1.1,2.0,8.9
28,2021,Harrison Barnes,PF,28,SAC,10,10,34.4,5.9,11.6,.509,1.5,3.6,.417,4.4,8.0,.550,.573,3.4,4.5,.756,1.1,5.7,6.8,3.2,0.7,0.3,1.4,0.9,16.7
29,2021,RJ Barrett,SG,20,NYK,9,9,38.8,6.3,16.7,.380,1.0,4.7,.214,5.3,12.0,.444,.410,3.7,5.1,.717,1.2,6.0,7.2,3.2,1.1,0.2,1.6,2.3,17.3
30,2021,Will Barton,SF,30,DEN,9,5,28.7,4.3,10.6,.411,1.1,3.6,.313,3.2,7.0,.460,.463,1.4,2.1,.684,0.8,4.0,4.8,2.9,1.1,0.7,1.1,1.6,11.2
31,2021,Keita Bates-Diop,SF,25,SAS,2,0,1.0,0.0,0.5,.000,0.0,0.0,,0.0,0.5,.000,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,2021,Nicolas Batum,SF,32,LAC,10,10,29.4,3.6,7.2,.500,1.8,4.3,.419,1.8,2.9,.621,.625,1.5,1.6,.938,1.4,4.6,6.0,2.9,1.0,0.2,0.8,2.4,10.5
33,2021,Aron Baynes,C,34,TOR,7,7,19.3,2.4,6.4,.378,0.4,2.3,.188,2.0,4.1,.483,.411,0.0,0.0,,1.6,4.1,5.7,0.6,0.1,0.0,0.9,2.4,5.3
34,2021,Kent Bazemore,SF,31,GSW,7,0,15.4,1.9,3.7,.500,0.9,1.7,.500,1.0,2.0,.500,.615,0.3,0.6,.500,0.4,2.1,2.6,1.9,0.6,0.3,0.7,1.9,4.9
35,2021,Darius Bazley,PF,20,OKC,8,8,29.6,4.6,11.1,.416,1.4,4.9,.282,3.3,6.3,.520,.478,1.4,1.5,.917,0.8,8.0,8.8,1.5,0.5,1.1,2.0,1.1,12.0
36,2021,Bradley Beal,SG,27,WAS,9,9,36.0,12.1,24.8,.489,2.4,6.3,.386,9.7,18.4,.524,.538,8.3,9.6,.872,1.4,3.6,5.0,4.6,1.3,0.7,3.6,2.4,35.0
37,2021,Malik Beasley,SG,24,MIN,9,9,32.0,6.9,15.3,.449,2.4,6.4,.379,4.4,8.9,.500,.529,2.7,3.0,.889,0.7,4.1,4.8,1.9,0.6,0.2,1.3,1.6,18.9
38,2021,DeAndre' Bembry,SF,26,TOR,5,0,3.6,0.4,0.8,.500,0.0,0.0,,0.4,0.8,.500,.500,0.0,0.0,,0.0,0.6,0.6,0.4,0.2,0.2,0.8,0.4,0.8
39,2021,Dāvis Bertāns,PF,28,WAS,10,0,24.0,3.2,9.2,.348,2.5,7.7,.325,0.7,1.5,.467,.484,2.3,2.8,.821,0.6,2.6,3.2,1.3,0.6,0.3,0.5,2.2,11.2
40,2021,Patrick Beverley,PG,32,LAC,10,10,25.5,2.9,6.6,.439,2.0,4.2,.476,0.9,2.4,.375,.591,0.9,1.1,.818,1.6,2.6,4.2,1.6,0.8,0.5,0.9,3.8,8.7
41,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,2021,Saddiq Bey,SF,21,DET,8,3,22.9,3.3,8.6,.377,2.6,5.8,.457,0.6,2.9,.217,.529,1.3,1.8,.714,0.4,4.5,4.9,0.9,0.6,0.0,0.6,1.5,10.4
43,2021,Khem Birch,C,28,ORL,10,0,19.9,3.0,5.3,.566,0.1,0.1,1.000,2.9,5.2,.558,.575,1.8,2.0,.900,2.5,3.5,6.0,0.9,1.0,0.4,0.6,2.3,7.9
44,2021,Bismack Biyombo,C,28,CHO,10,9,26.8,3.4,6.2,.548,0.0,0.1,.000,3.4,6.1,.557,.548,1.5,3.0,.500,2.9,4.2,7.1,2.1,0.1,1.1,1.3,2.8,8.3
45,2021,Nemanja Bjelica,PF,32,SAC,10,0,15.1,2.1,5.1,.412,0.5,2.1,.238,1.6,3.0,.533,.461,1.9,2.3,.826,1.0,2.6,3.6,1.9,0.0,0.2,1.2,2.0,6.6
46,2021,Eric Bledsoe,SG,31,NOP,9,9,29.9,4.2,9.7,.437,1.9,5.0,.378,2.3,4.7,.500,.534,1.4,2.0,.722,0.6,2.7,3.2,4.3,1.1,0.3,2.0,1.7,11.8
47,2021,Keljin Blevins,SF,25,POR,4,0,5.0,0.3,1.5,.167,0.0,0.8,.000,0.3,0.8,.333,.167,0.0,0.0,,0.0,0.0,0.0,1.0,0.3,0.0,0.8,0.8,0.5
48,2021,Bogdan Bogdanović,SG,28,ATL,9,2,23.7,3.3,8.7,.385,2.3,6.4,.362,1.0,2.2,.450,.519,0.9,1.0,.889,0.2,3.6,3.8,2.1,0.4,0.1,1.2,2.0,9.9
49,2021,Bojan Bogdanović,SF,31,UTA,9,9,30.8,4.4,12.2,.364,2.3,6.7,.350,2.1,5.6,.380,.459,1.4,1.8,.813,0.8,2.8,3.6,1.6,0.3,0.1,1.4,1.8,12.7
50,2021,Bol Bol,PF,21,DEN,4,0,4.0,0.0,1.0,.000,0.0,0.5,.000,0.0,0.5,.000,.000,0.0,0.0,,0.0,0.3,0.3,0.0,0.0,0.3,0.0,0.5,0.0
51,2021,Marques Bolden,C,22,CLE,5,0,3.8,0.2,0.4,.500,0.0,0.0,,0.2,0.4,.500,.500,1.0,1.6,.625,0.2,0.6,0.8,0.0,0.4,0.4,0.0,0.0,1.4
52,2021,Jordan Bone,PG,23,ORL,5,0,12.8,1.8,3.8,.474,0.4,1.8,.222,1.4,2.0,.700,.526,0.0,0.0,,0.4,1.4,1.8,1.6,0.0,0.0,0.0,0.4,4.0
53,2021,Isaac Bonga,SF,21,WAS,7,4,11.7,1.1,1.9,.615,0.7,1.3,.556,0.4,0.6,.750,.808,0.0,0.1,.000,0.4,1.9,2.3,0.9,0.3,0.4,0.4,1.4,3.0
54,2021,Devin Booker,SG,24,PHO,10,10,35.7,7.8,16.2,.481,2.2,6.3,.349,5.6,9.9,.566,.549,4.2,5.4,.778,0.3,3.0,3.3,4.7,1.1,0.3,4.3,2.9,22.0
55,2021,Chris Boucher,C,28,TOR,8,0,20.8,4.9,8.5,.574,1.3,3.1,.400,3.6,5.4,.674,.647,2.5,3.5,.714,1.9,4.1,6.0,1.0,0.6,2.1,0.8,2.6,13.5
56,2021,Avery Bradley,SG,30,MIA,7,1,22.9,3.6,7.3,.490,1.9,4.1,.448,1.7,3.1,.545,.618,1.0,1.3,.778,0.1,1.7,1.9,1.7,0.9,0.1,0.7,2.6,10.0
57,2021,Tony Bradley,C,23,PHI,2,0,21.0,3.5,7.0,.500,0.0,0.5,.000,3.5,6.5,.538,.500,0.5,1.5,.333,4.5,7.0,11.5,1.0,0.5,1.5,0.5,2.0,7.5
58,2021,Ignas Brazdeikis,SF,22,NYK,2,0,1.0,0.0,0.5,.000,0.0,0.0,,0.0,0.5,.000,.000,1.0,1.0,1.000,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0
59,2021,Mikal Bridges,SF,24,PHO,10,10,33.5,5.1,10.4,.490,2.8,6.0,.467,2.3,4.4,.523,.625,2.2,2.5,.880,1.3,4.1,5.4,1.2,0.6,1.3,0.3,1.8,15.2
60,2021,Miles Bridges,PF,22,CHO,10,0,25.5,3.4,7.8,.436,1.5,3.8,.395,1.9,4.0,.475,.532,0.8,0.8,1.000,1.0,5.1,6.1,1.4,0.6,1.1,1.9,2.2,9.1
61,2021,Malcolm Brogdon,PG,28,IND,9,9,37.4,8.8,17.7,.497,3.1,6.6,.475,5.7,11.1,.510,.585,2.8,3.1,.893,0.7,3.7,4.3,7.2,1.8,0.1,1.7,1.8,23.4
62,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,2021,Dillon Brooks,SF,25,MEM,9,9,30.0,6.7,16.8,.397,2.3,6.9,.339,4.3,9.9,.438,.467,1.3,1.7,.800,1.6,2.6,4.1,3.0,1.7,0.3,2.7,3.9,17.0
64,2021,Bruce Brown,PG,24,BRK,6,3,12.7,1.3,2.7,.500,0.2,0.8,.200,1.2,1.8,.636,.531,0.0,0.2,.000,0.2,2.5,2.7,1.0,0.2,0.2,1.3,1.0,2.8
65,2021,Jaylen Brown,SG,24,BOS,10,10,34.6,10.3,19.1,.539,2.4,5.7,.421,7.9,13.4,.590,.602,3.3,4.3,.767,1.2,5.0,6.2,3.5,1.7,0.7,2.9,3.0,26.3
66,2021,Moses Brown,C,21,OKC,2,0,4.5,0.5,1.0,.500,0.0,0.0,,0.5,1.0,.500,.500,1.5,5.0,.300,0.5,2.0,2.5,0.0,0.5,0.5,0.0,0.0,2.5
67,2021,Sterling Brown,SG,25,HOU,7,0,19.6,2.9,4.6,.625,1.9,3.3,.565,1.0,1.3,.778,.828,0.3,0.3,1.000,0.3,2.6,2.9,0.6,0.6,0.0,0.3,2.1,7.9
68,2021,Troy Brown Jr.,SF,21,WAS,7,0,17.6,1.9,4.3,.433,0.9,2.6,.333,1.0,1.7,.583,.533,0.0,0.4,.000,0.7,2.4,3.1,1.1,0.3,0.1,0.7,2.0,4.6
69,2021,Jalen Brunson,PG,24,DAL,8,1,19.1,4.0,8.1,.492,0.9,2.8,.318,3.1,5.4,.581,.546,2.3,2.5,.900,0.0,2.5,2.5,3.5,0.5,0.0,1.8,1.1,11.1
70,2021,Thomas Bryant,C,23,WAS,10,10,27.1,5.9,9.1,.648,0.9,2.1,.429,5.0,7.0,.714,.698,1.6,2.4,.667,1.8,4.3,6.1,1.5,0.4,0.8,1.1,3.1,14.3
71,2021,Reggie Bullock,SF,29,NYK,9,9,29.1,3.3,8.7,.385,1.6,4.9,.318,1.8,3.8,.471,.474,0.4,0.8,.571,0.4,4.3,4.8,1.3,0.7,0.2,0.9,2.9,8.7
72,2021,Trey Burke,PG,28,DAL,8,0,18.3,3.5,7.5,.467,1.9,3.9,.484,1.6,3.6,.448,.592,1.0,1.1,.889,0.0,1.3,1.3,1.8,0.5,0.3,0.9,1.9,9.9
73,2021,Alec Burks,SG,29,NYK,3,0,27.7,5.7,10.7,.531,3.3,5.0,.667,2.3,5.7,.412,.688,6.0,6.7,.900,0.0,3.7,3.7,3.7,1.0,0.7,2.3,3.3,20.7
74,2021,Jimmy Butler,SF,31,MIA,6,6,29.0,5.7,12.8,.442,0.0,1.2,.000,5.7,11.7,.486,.442,4.5,4.8,.931,1.7,3.8,5.5,5.3,2.2,0.7,1.8,0.7,15.8
75,2021,Bruno Caboclo,PF,25,HOU,4,0,7.3,1.5,3.5,.429,0.0,1.3,.000,1.5,2.3,.667,.429,0.0,0.0,,0.3,2.0,2.3,0.3,0.0,0.5,1.0,1.3,3.0
76,2021,Kentavious Caldwell-Pope,SG,27,LAL,6,6,23.8,3.3,6.0,.556,1.7,3.2,.526,1.7,2.8,.588,.694,1.7,1.8,.909,0.3,1.2,1.5,1.3,0.8,0.5,0.8,1.8,10.0
77,2021,Facundo Campazzo,PG,29,DEN,8,0,12.3,1.3,3.0,.417,0.9,2.3,.389,0.4,0.8,.500,.563,1.3,1.6,.769,0.0,1.0,1.0,1.4,0.6,0.1,0.9,1.6,4.6
78,2021,Vlatko Čančar,PF,23,DEN,3,0,2.3,0.0,0.7,.000,0.0,0.3,.000,0.0,0.3,.000,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.0,0.0
79,2021,Clint Capela,C,26,ATL,7,7,26.4,4.3,7.9,.545,0.0,0.0,,4.3,7.9,.545,.545,1.1,2.7,.421,4.0,9.1,13.1,1.3,0.6,1.0,1.0,1.9,9.7
80,2021,Vernon Carey Jr.,C,19,CHO,1,0,4.0,0.0,2.0,.000,0.0,1.0,.000,0.0,1.0,.000,.000,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
81,2021,Jevon Carter,PG,25,PHO,10,0,12.8,1.3,3.5,.371,0.6,2.4,.250,0.7,1.1,.636,.457,0.0,0.0,,0.1,1.6,1.7,0.9,0.7,0.3,0.2,1.5,3.2
82,2021,Wendell Carter Jr.,C,21,CHI,10,10,27.0,4.8,9.1,.527,0.3,1.3,.231,4.5,7.8,.577,.544,3.0,4.3,.698,2.3,5.8,8.1,2.8,0.3,0.5,1.6,3.6,12.9
83,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
